165.23937077237264, 212.44434678543143, 87.2714216738833, 153.2482815592989, 267.88408630429643, 268.8879266800314, 37.67559313915088, 62.17286344145603, 15.440160990248962, 132.24295309519093, 8.962863263570087, 137.04996731841334, 194.74321428442823, 83.54618479439259, 202.87647059403938, 177.25884522490526, 7.194564713149609, 167.6562263972646, 77.77573407223962, 124.5303591030209
85.05752453139563, 207.9413754938989, 132.13611530122185, 47.06032154248898, 163.3947054095534, 234.0944293534101, 91.90905971285392, 66.58736517965443, 116.39137726669463, 280.91509495812915, 292.7986267418801, 201.7151027738441, 270.8502325615194, 253.7252613879538, 113.39821239866674, 27.66510266151727, 196.02327075706086, 167.35222871653528, 108.46942891877343, 67.51635145194957
121.95597491287458, 140.6820746097507, 80.77067347531838, 87.53783226762978, 137.3059197968934, 258.16017388407795, 175.87587134034644, 85.04635872966294, 83.39325198708039, 136.38662265658402, 61.62310338149626, 60.413613312921946, 154.21051794523257, 26.168810634241403, 145.07565970547597, 108.65286371635001, 212.30598654470134, 224.02386693060137, 207.3278765567293, 206.75412412647424
112.0800372446785, 200.44044142058027, 101.95459918704537, 171.83816096066252, 97.74214741946234, 133.54351477905962, 18.45867924898178, 72.80262665530144, 291.48078185207027, 69.1752613065222, 207.44325328419907, 195.14305746412188, 217.18174183124464, 142.5265831903294, 178.99913238055885, 20.090827179847903, 21.768641346670027, 59.6928078891235, 45.558299102562316, 30.031303374433406
38.788159382656254, 165.98331954229604, 56.34444747716347, 285.63037290936245, 204.483533642228, 162.30590200793137, 212.1541802423693, 79.16600128575402, 278.01770527611836, 251.7579173399912, 217.89584952841116, 144.07198682562301, 252.63095576299403, 223.4256970273078, 198.09777191988377, 274.19258010178135, 190.09966913627244, 109.78217545578282, 165.85337194513366, 58.91417301004106
57.621688918080935, 217.70088717984626, 235.48101102933933, 291.6295091051297, 255.2914251124505, 163.07829797874683, 26.937260856919444, 146.66197338483386, 278.38090426863766, 236.2854598510429, 145.52826781622645, 136.58380844426588, 65.39573052280608, 53.164014240547075, 22.08710076580728, 267.7179562761278, 192.05298506971766, 42.99969524139641, 124.2380759148622, 14.732677319362086
62.812004856709095, 219.2124372387115, 195.3368311324798, 143.69348921309333, 82.43415164869178, 195.66693751985542, 286.93485339521413, 130.65616685255785, 21.039751526301064, 17.319446346890267, 24.86130563926723, 287.91215617596635, 162.22825085594815, 251.23872980091673, 51.0100632711404, 78.10352181867455, 207.59325356185283, 268.67109844259505, 102.20654533804786, 19.40195939708498
259.2359008231931, 87.2617337488428, 222.32472191986878, 47.4100964104482, 208.48903054226275, 252.42588570934444, 218.14562362401279, 107.73225745904742, 218.00692544705936, 41.840137254738096, 94.1457345699666, 125.87482700488336, 263.16361168329513, 46.1220625713429, 264.0374370747947, 239.68929576624117, 291.4872891233942, 110.31089499103813, 61.48193067233373, 72.1710961003797
248.35884042642627, 289.5684445781746, 209.64299951412704, 144.74911253214898, 86.11492940433986, 250.1063653029479, 261.65385251982775, 27.63947754017748, 64.784841305933, 249.52832713735995, 254.4911691238488, 94.39589962919919, 83.78837905405689, 129.244506605538, 161.83395007940004, 28.670044501984073, 251.07364161408455, 160.42046110539627, 232.4903445122771, 69.25087967289805
289.5880053319097, 225.30819219551378, 102.92815931758842, 284.55829408798644, 210.15353368988184, 252.1683256458711, 13.64919175676066, 16.69246231550645, 222.82118206488863, 91.4059298845176, 155.03530975297357, 46.878727101382054, 293.38572289709543, 150.82531430232584, 248.7003235424176, 22.21133888399892, 143.67463566535145, 18.683844121732772, 265.2724293263212, 133.74305361388764
